spray_rate,air_flow,carousel_speed,d50,lod,specific_energy,froude_number_proxy
139.86584841970367,446.80559213273096,23.119890406724053,418.1175222037213,1.5631031295649174,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,418.09554432269385,1.57660903016336,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,428.3472859144906,1.5517843145096823,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,442.0956438625674,1.506116432795285,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,442.4827014683564,1.600426676014569,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,456.2645931554338,1.67213657788979,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,467.0100865056841,1.6145718244446905,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,489.09990885408223,1.7044481785264292,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,492.33076415909846,1.675328036703785,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,499.4926676392173,1.783532980242063,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,506.681071500916,1.8287882287249009,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,519.6543040646177,1.8284929759740969,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,529.8704225792492,1.9696031978265216,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,543.0329276428907,1.8590883676956849,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,557.4345964532808,1.8870884906921657,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,554.3661898677886,1.886078453517125,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,546.6809416482728,2.0292414881674063,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,557.0142047927419,2.0641499681478424,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,552.7436304808236,2.07638785107832,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,545.9292619409277,2.0907871577242974,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,551.018678037966,2.2153989650289896,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,555.0399633406072,2.11049603434813,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,554.9422917397388,2.215511302765604,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,549.937261891235,2.301086203510737,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,558.4768695052446,2.353506535915897,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,549.1257842766516,2.3024625721333605,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,554.9781890497827,2.378151058860206,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,550.9260007035384,2.3303971508540213,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,547.7901970227348,2.288825332735992,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,557.3845010047359,2.426139809331477,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,552.9618212848632,2.416740231047892,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,555.1300520180031,2.3418571956640197,3.2336830871070275,54.488209217016404
139.86584841970367,446.80559213273096,23.119890406724053,555.128849920307,2.456797327002872,3.2336830871070275,54.488209217016404
