spray_rate,air_flow,carousel_speed,d50,lod,time
100.0,450.0,25.0,408.04861453386616,2.198764731458076,93
100.0,450.0,25.0,401.4484578206564,2.1264996914824508,94
100.0,450.0,25.0,403.44985165066333,2.245292402478249,95
100.0,450.0,25.0,406.7528951316495,2.141414154617953,96
100.0,450.0,25.0,406.54833104025437,2.2234322817926353,97
100.0,450.0,25.0,401.2631392299928,2.2124939054133406,98
100.0,450.0,25.0,405.97347000322844,2.1479736420856645,99
100.0,450.0,25.0,407.4713632127399,2.2337043010996083,100
90.0,475.0,25.0,409.3673646756021,2.2514219823327415,101
90.0,475.0,25.0,395.3334436686675,2.143395480126534,102
90.0,475.0,25.0,403.0666488932235,2.207520457662021,103
90.0,475.0,25.0,401.33639303743774,2.3670965733781424,104
90.0,475.0,25.0,399.8852892081006,2.223664382546296,105
90.0,500.0,25.0,400.07052752082797,2.1830432729597393,106
90.0,500.0,25.0,391.9938545288875,2.1714417352168462,107
90.0,500.0,25.0,387.97575672812854,2.1044069862165546,108
90.0,500.0,25.0,387.6827471103981,2.1034998044252244,109
90.0,500.0,25.0,399.95253973163835,1.9904402526638225,110
90.0,500.0,25.0,390.08022989887064,1.9864503836967224,111
90.0,500.0,25.0,382.5589516667781,2.104073152805304,112
90.0,500.0,25.0,383.5096931399298,1.9784593646420334,113
90.0,500.0,25.0,377.88145654687986,2.0487082761293984,114
90.0,500.0,25.0,376.07582398332124,2.0074325230284433,115
90.0,500.0,25.0,379.955516341426,1.946899780362712,116
90.0,500.0,25.0,390.4473775885336,1.9945463300672368,117
90.0,500.0,25.0,369.60194420861893,1.9535973610637878,118
90.0,500.0,25.0,376.418724818065,1.9693939334249202,119
90.0,500.0,25.0,375.76505344974345,1.9033206607556907,120
90.0,500.0,25.0,382.25259353680923,1.9348852184099545,121
90.0,500.0,25.0,373.7261751066281,1.8567466244347108,122
90.0,500.0,25.0,377.35293058610216,1.823392407906561,123
90.0,500.0,25.0,388.55492834331244,1.8594144717505015,124
90.0,500.0,25.0,373.42323737023173,1.8668346334877919,125
90.0,500.0,25.0,390.3384381269701,1.8635424850387199,126
90.0,500.0,25.0,372.1308073121369,1.7783513074593273,127
90.0,500.0,25.0,386.0622128878401,1.7583191829412699,128
90.0,500.0,25.0,381.9467542826381,1.8233831877932922,129
90.0,500.0,25.0,375.09300478401656,1.7721918345648087,130
90.0,500.0,25.0,363.52132044156156,1.7215247837348429,131
90.0,500.0,25.0,378.4648163849411,1.7097726836517992,132
90.0,500.0,25.0,387.8897136615651,1.701147890406685,133
90.0,500.0,25.0,377.52743470842205,1.7788795631768628,134
90.0,500.0,25.0,386.9340235872375,1.7000079454620343,135
90.0,500.0,25.0,385.54347590268173,1.7724497657522904,136
90.0,500.0,25.0,374.8201138866672,1.794924179392066,137
90.0,500.0,25.0,380.72295561977427,1.74208522281935,138
90.0,500.0,25.0,380.07666756685705,1.7535060037158,139
90.0,500.0,25.0,380.2952438681632,1.8067157708757275,140
90.0,500.0,25.0,387.6577412226337,1.7128346401988297,141
90.0,500.0,25.0,390.3928240151883,1.6776166608781793,142
90.0,500.0,25.0,378.968731666729,1.805886254175182,143
90.0,500.0,25.0,381.1326164805821,1.746212529192925,144
90.0,500.0,25.0,378.68704589012054,1.7534312178462432,145
90.0,500.0,25.0,376.7808333571859,1.8206236286158664,146
90.0,500.0,25.0,381.5127345717322,1.7446209687589904,147
90.0,500.0,25.0,384.2256565190732,1.7956812426404911,148
90.0,500.0,25.0,383.79196773610175,1.8119166718442647,149
90.0,500.0,25.0,375.5826820872966,1.7530989333156006,150
90.0,500.0,25.0,383.46412516752326,1.8115765535603665,151
90.0,500.0,25.0,379.6231491720862,1.7880237968029284,152
90.0,500.0,25.0,386.1159816208491,1.7530831596943386,153
90.0,500.0,25.0,382.4631440477571,1.773093407695645,154
90.0,500.0,25.0,378.63925112577084,1.8389255826240396,155
90.0,500.0,25.0,383.8547388868471,1.8267888953003348,156
90.0,500.0,25.0,386.2550511776786,1.78828682436536,157
90.0,500.0,25.0,383.13742199838174,1.7718431111209942,158
90.0,500.0,25.0,381.34848890434915,1.781654980567957,159
90.0,500.0,25.0,380.21263696687055,1.8178822736285578,160
90.0,500.0,25.0,375.6365537257396,1.8924512323668297,161
90.0,500.0,25.0,374.69757023440843,1.7276126344509892,162
90.0,500.0,25.0,385.5182115094073,1.8287888202596936,163
90.0,500.0,25.0,382.8482562271677,1.821344688117585,164
90.0,500.0,25.0,379.6664232776724,1.7455143884328408,165
90.0,500.0,25.0,380.1066799328756,1.7564149365283457,166
90.0,500.0,25.0,384.6032558089957,1.7829569875723492,167
90.0,500.0,25.0,375.6001711579444,1.7744710797241035,168
90.0,500.0,25.0,381.79231441328506,1.7629069200011707,169
90.0,500.0,25.0,375.6165551640748,1.8035318689578816,170
90.0,500.0,25.0,380.9524899974506,1.7668340821459507,171
90.0,500.0,25.0,377.37246561381534,1.8039525162657555,172
90.0,500.0,25.0,372.4872354344203,1.7215377569922736,173
90.0,500.0,25.0,376.1354360356448,1.7811260655894725,174
90.0,500.0,25.0,381.282194969897,1.8665221950531505,175
90.0,500.0,25.0,384.015955257917,1.7853016041147332,176
90.0,500.0,25.0,379.6325761023935,1.7436728165354383,177
90.0,500.0,25.0,379.635091461945,1.7793478816086101,178
90.0,500.0,25.0,381.3412499435974,1.7528295148486681,179
90.0,500.0,25.0,382.3243897131128,1.8716228187634003,180
90.0,500.0,25.0,379.18385639962264,1.8151977886192407,181
90.0,500.0,25.0,383.1783771004625,1.7753050449938246,182
90.0,500.0,25.0,380.84811955095904,1.7963125444314123,183
90.0,500.0,25.0,380.2160376346511,1.7574418390979734,184
90.0,500.0,25.0,379.85020801320167,1.8214632485367257,185
90.0,500.0,25.0,386.98337518088215,1.8459346209951248,186
90.0,500.0,25.0,390.49356942946474,1.7613673814820663,187
90.0,500.0,25.0,384.08926032551034,1.8092875438186748,188
90.0,500.0,25.0,390.6766718079953,1.7608318025104657,189
90.0,500.0,25.0,375.52904793100305,1.7714460944782884,190
90.0,500.0,25.0,369.1081785203579,1.7747480955534505,191
90.0,500.0,25.0,375.93199383413844,1.8083618350033097,192
90.0,500.0,25.0,381.43643702079277,1.8956175889093223,193
90.0,500.0,25.0,384.4797763328372,1.7736788611189716,194
90.0,500.0,25.0,375.23558378516515,1.8275895247671046,195
90.0,500.0,25.0,373.1264911068037,1.894440424573245,196
90.0,500.0,25.0,385.6248577455134,1.7805688950458278,197
90.0,500.0,25.0,371.16198449645253,1.8721152762842963,198
90.0,500.0,25.0,379.1549579156439,1.8670540349250988,199
90.0,500.0,25.0,371.7555188479351,1.77493233408898,200
90.0,500.0,25.0,379.7538756404979,1.8074091485555122,201
90.0,500.0,25.0,377.47732978451074,1.8365301957792197,202
90.0,500.0,25.0,374.389554994994,1.7983490819934238,203
90.0,500.0,25.0,380.3291353004664,1.8316090287759754,204
90.0,500.0,25.0,383.2857315323514,1.7502318898266838,205
90.0,500.0,25.0,372.05708628822885,1.870277693904591,206
90.0,500.0,25.0,381.3892272018049,1.7693263939899455,207
90.0,500.0,25.0,387.48341701951955,1.8135652763299008,208
90.0,500.0,25.0,385.6241430622261,1.8120901171199693,209
90.0,500.0,25.0,390.0313967663169,1.897795730271873,210
90.0,500.0,25.0,378.4828363995116,1.8584271925949214,211
90.0,500.0,25.0,382.9545368898327,1.8781771003206504,212
90.0,500.0,25.0,374.9030398390064,1.8438131978050345,213
90.0,500.0,25.0,385.01977957615486,1.7216210991054095,214
90.0,500.0,25.0,373.8113645785781,1.7079590498703663,215
90.0,500.0,25.0,378.38062296968417,1.8470395671041155,216
90.0,500.0,25.0,387.2394424023871,1.8162717892207663,217
90.0,500.0,25.0,387.8707348697634,1.7445767211169505,218
90.0,500.0,25.0,371.2107449451312,1.8102428865718476,219
90.0,500.0,25.0,381.64798438660347,1.8123985261600888,220
90.0,500.0,25.0,369.39044664170757,1.809778378031946,221
90.0,500.0,25.0,373.2053096393827,1.8472244436005976,222
90.0,500.0,25.0,381.5606483723912,1.7680787199528027,223
90.0,500.0,25.0,377.1583225552235,1.7624523023458893,224
90.0,500.0,25.0,379.4142616555411,1.864282793890007,225
90.0,500.0,25.0,374.7990269102292,1.8418316157424162,226
90.0,500.0,25.0,377.0763690500447,1.7774535714946493,227
90.0,500.0,25.0,379.19250534213415,1.7662193330145692,228
90.0,500.0,25.0,376.959410615171,1.7583179765312715,229
90.0,500.0,25.0,389.55128280648887,1.8209762928612319,230
90.0,500.0,25.0,376.22902960194403,1.8307458662644536,231
90.0,500.0,25.0,379.1660168934528,1.809320533926413,232
90.0,500.0,25.0,382.7984906421241,1.8583696052952476,233
90.0,500.0,25.0,377.0751514038543,1.7915193884279788,234
90.0,500.0,25.0,378.35239865614875,1.7047799223746203,235
90.0,500.0,25.0,372.1517018309142,1.8882132032181378,236
90.0,500.0,25.0,387.95249570941337,1.8083175245736591,237
90.0,500.0,25.0,382.6104419571858,1.8374484264481092,238
90.0,500.0,25.0,395.1220611841831,1.8791728468213034,239
90.0,500.0,25.0,379.0880691845031,1.7763392155880273,240
90.0,500.0,25.0,371.6954255406191,1.8342546036170846,241
90.0,500.0,25.0,375.9459034154854,1.7525652532248874,242
90.0,500.0,25.0,376.4947927206943,1.769190463152126,243
90.0,500.0,25.0,388.1633653172698,1.8692060608100896,244
90.0,500.0,25.0,379.68779393532384,1.899464464671016,245
90.0,500.0,25.0,380.11449868014506,1.7837609718231762,246
90.0,500.0,25.0,387.3432775282552,1.855401721504932,247
90.0,500.0,25.0,374.5414263702747,1.8188777476563496,248
90.0,500.0,25.0,375.34956587498317,1.7596099944778938,249
90.0,500.0,25.0,384.35854487956516,1.9251163557075393,250
90.0,500.0,25.0,372.73481927281125,1.8581288489075676,251
90.0,500.0,25.0,376.4744442962978,1.8060759639045045,252
90.0,500.0,25.0,376.7656875207126,1.787538549183035,253
90.0,500.0,25.0,379.9702652816311,1.7899314502197907,254
90.0,500.0,25.0,381.07994127080616,1.8287893432450313,255
90.0,500.0,25.0,378.5329169075749,1.7866073765998587,256
90.0,500.0,25.0,376.8438004890653,1.8700693436808753,257
90.0,500.0,25.0,382.23224308002887,1.7838767203446924,258
90.0,500.0,25.0,380.22431866905305,1.8710757721344253,259
90.0,500.0,25.0,371.3806307363001,1.8606166841512448,260
90.0,500.0,25.0,376.4145383471777,1.8628196348832067,261
90.0,500.0,25.0,375.91136135919436,1.743582305672305,262
90.0,500.0,25.0,371.5899449524911,1.8358490182782248,263
90.0,500.0,25.0,381.02626965051434,1.7876012763672415,264
90.0,500.0,25.0,382.9206194357938,1.7505477085291175,265
90.0,500.0,25.0,379.39725814867035,1.7741890482630867,266
90.0,500.0,25.0,376.46847660289615,1.8376515976720234,267
90.0,500.0,25.0,375.42559031548717,1.8164683507022947,268
90.0,500.0,25.0,384.75912118797913,1.8070791949072853,269
90.0,500.0,25.0,383.9061177022327,1.7802759115519144,270
90.0,500.0,25.0,382.3766780314834,1.9095206596657974,271
90.0,500.0,25.0,367.3694346412705,1.7964995584284198,272
90.0,500.0,25.0,382.61301777780966,1.8273377792123966,273
90.0,500.0,25.0,381.5833865087635,1.8082894948294583,274
90.0,500.0,25.0,380.1606060792714,1.8308690572916217,275
90.0,500.0,25.0,385.566567450206,1.8529005010804778,276
90.0,500.0,25.0,381.41567045228294,1.8204809087017726,277
90.0,500.0,25.0,377.28962602154445,1.819988762696981,278
90.0,500.0,25.0,381.6999178537984,1.8212058202527226,279
90.0,500.0,25.0,381.17653142638903,1.9465328114384544,280
90.0,500.0,25.0,384.0832806590654,1.8274056239979095,281
90.0,500.0,25.0,385.7337267527267,1.8245142260563167,282
90.0,500.0,25.0,369.5370344660177,1.7939980624724032,283
90.0,500.0,25.0,370.3736975367777,1.826538654125626,284
90.0,500.0,25.0,379.8197490378547,1.9291113234055803,285
90.0,500.0,25.0,381.36229401072774,1.8352302518044565,286
90.0,500.0,25.0,383.8746850478244,1.7367655786895964,287
90.0,500.0,25.0,380.9057299324498,1.887110866632735,288
90.0,500.0,25.0,372.33472591300773,1.905559985599733,289
90.0,500.0,25.0,381.420139179379,1.8279878493238333,290
90.0,500.0,25.0,382.89156647243834,1.9630664325749947,291
90.0,500.0,25.0,380.6369884171994,1.862776299944936,292
90.0,500.0,25.0,377.43085264420574,1.808533473142977,293
90.0,500.0,25.0,383.87933622462816,1.8086511175237052,294
90.0,500.0,25.0,380.0854883280039,1.827766786130954,295
90.0,500.0,25.0,382.1225562706389,1.86881243399269,296
90.0,500.0,25.0,384.91535686319645,1.8285321825633594,297
90.0,500.0,25.0,378.37828246544007,1.805256037891992,298
90.0,500.0,25.0,377.5061908415264,1.8732330726799709,299
90.0,500.0,25.0,383.5126002251337,1.8090279413505157,300
90.0,500.0,25.0,384.07568674243527,1.923298830043023,301
90.0,500.0,25.0,381.79483165802543,1.9498870606271381,302
90.0,500.0,25.0,375.85871114638906,1.794200061643651,303
90.0,500.0,25.0,370.83405589738555,1.9308657434271685,304
90.0,500.0,25.0,382.99948542367724,1.8539301306269698,305
90.0,500.0,25.0,381.12750027350603,1.800698449376729,306
90.0,500.0,25.0,391.9564170399911,1.86443177606339,307
90.0,500.0,25.0,380.2746311149314,1.8956180558914764,308
90.0,500.0,25.0,382.1327033005905,1.8719646463716035,309
90.0,500.0,25.0,375.7752848646804,1.8845203058805928,310
90.0,500.0,25.0,389.13777962428213,1.9293399291806264,311
90.0,500.0,25.0,387.69359027510393,1.8373136554695004,312
90.0,500.0,25.0,374.77963304061404,1.8565950055347304,313
90.0,500.0,25.0,380.0062817033504,1.9187076519264874,314
90.0,500.0,25.0,371.26533399333283,1.9401632075610875,315
90.0,500.0,25.0,378.937617649012,1.8425253221848112,316
90.0,500.0,25.0,374.66713526560613,1.7811489538367664,317
90.0,500.0,25.0,383.84351006171653,1.8685706983828763,318
90.0,500.0,25.0,373.2778526432017,1.7998027427337608,319
90.0,500.0,25.0,378.0487336454563,1.9483448172268076,320
90.0,500.0,25.0,378.42970038508895,1.789941164835589,321
90.0,500.0,25.0,378.4989418214772,1.8514488208007729,322
90.0,500.0,25.0,366.2432239271991,1.8618994512792066,323
90.0,500.0,25.0,378.5729844908636,1.900009856337715,324
90.0,500.0,25.0,388.97243761663367,1.9224645765657522,325
90.0,500.0,25.0,378.3832136891328,1.8108546318070164,326
90.0,500.0,25.0,392.5944561581563,1.870505818904835,327
90.0,500.0,25.0,379.7973036014717,1.8671537302450165,328
90.0,500.0,25.0,380.71808094574624,1.8624326860081888,329
90.0,500.0,25.0,376.85934710750576,1.8423165484770725,330
90.0,500.0,25.0,379.563890790827,1.8428631682237895,331
90.0,500.0,25.0,376.1634282285211,1.8745924790601551,332
90.0,500.0,25.0,378.45277105480267,1.9448248682998843,333
90.0,500.0,25.0,366.47280809994186,1.923447769850821,334
90.0,500.0,25.0,385.9580831043951,1.766517539493468,335
90.0,500.0,25.0,378.0142191715052,1.8512251229778638,336
90.0,500.0,25.0,372.69009866831783,1.8302060525695663,337
90.0,500.0,25.0,374.1747779145778,1.9571620207102083,338
90.0,500.0,25.0,384.40604910764426,1.933978234681079,339
90.0,500.0,25.0,383.3360174621231,1.8154135460480127,340
90.0,500.0,25.0,377.1050558105081,1.8966882577231898,341
90.0,500.0,25.0,373.6170180974472,1.9082854417969604,342
90.0,500.0,25.0,378.5260301511163,1.8539690815180134,343
90.0,500.0,25.0,383.28245698292443,1.8962236558169727,344
90.0,500.0,25.0,377.92282631281154,1.9324669078242718,345
90.0,500.0,25.0,374.32234050390747,1.9054686092127777,346
90.0,500.0,25.0,382.69316343174887,1.8600300446286866,347
90.0,500.0,25.0,381.35832225311754,1.8146608956411943,348
90.0,500.0,25.0,384.34779223794146,1.868933452258077,349
90.0,500.0,25.0,377.11404203931176,1.9301803487258846,350
90.0,500.0,25.0,376.20593868919315,1.8076326406158671,351
90.0,500.0,25.0,371.94451127428744,1.9072042074106177,352
90.0,500.0,25.0,373.3255103794255,1.9646256754847902,353
90.0,500.0,25.0,369.31801010248836,1.9612967791326135,354
90.0,500.0,25.0,380.78274447792006,1.8724521769142246,355
90.0,500.0,25.0,377.0030617078622,1.8975397718987106,356
90.0,500.0,25.0,379.5394836297827,1.9335181447140346,357
90.0,500.0,25.0,380.29879538521715,1.8865158206327357,358
90.0,500.0,25.0,377.9095960808377,1.8775683944120598,359
90.0,500.0,25.0,381.26666598636723,1.7950319425958394,360
90.0,500.0,25.0,372.9867300313784,1.9178013677985963,361
90.0,500.0,25.0,380.58198433254665,1.8725703471329649,362
90.0,500.0,25.0,379.81982680723394,1.900100203130095,363
90.0,500.0,25.0,377.02885874036014,1.843715706362513,364
90.0,500.0,25.0,380.7068834173954,1.8340019730282986,365
90.0,500.0,25.0,381.76892092047933,1.7986645409059558,366
90.0,500.0,25.0,384.87343532853515,1.9088241086169875,367
90.0,500.0,25.0,381.00780581347635,1.9350273257465997,368
90.0,500.0,25.0,388.0550293642198,1.9374930855907344,369
90.0,500.0,25.0,370.5232859852487,1.8227037707768379,370
90.0,500.0,25.0,376.60356425342854,1.888669669524126,371
90.0,500.0,25.0,382.31595224425257,1.8515477494609116,372
90.0,500.0,25.0,380.66149096429234,1.8505100469978126,373
90.0,500.0,25.0,376.6700681269472,1.817831920844188,374
90.0,500.0,25.0,375.1114909113524,1.8209205413155458,375
90.0,500.0,25.0,374.8482908770203,1.9415782496017804,376
90.0,500.0,25.0,374.9806626977472,2.0212581551271347,377
90.0,500.0,25.0,382.1942466463114,1.90009035697136,378
90.0,500.0,25.0,375.4358682410009,1.926853473408147,379
90.0,500.0,25.0,376.84946801071806,1.8981238080525893,380
90.0,500.0,25.0,392.5280798332509,1.8889623237841195,381
90.0,500.0,25.0,385.4740237733353,1.859581260725542,382
90.0,500.0,25.0,379.55271468942215,1.9837204273079485,383
90.0,500.0,25.0,376.5928218529681,1.9861974814877899,384
90.0,500.0,25.0,383.2664168191843,1.8681116948598553,385
90.0,500.0,25.0,382.88969583718455,1.9461549934003697,386
90.0,500.0,25.0,382.8367069529929,1.819696412734146,387
90.0,500.0,25.0,376.0919712627826,1.8860334885075372,388
90.0,500.0,25.0,379.35548999640673,1.9301291556631306,389
90.0,500.0,25.0,380.61616214657323,1.8328210751484257,390
90.0,500.0,25.0,381.62864639693674,1.9306063583862383,391
90.0,500.0,25.0,382.52660938156214,1.9544283613240205,392
90.0,500.0,25.0,383.8972679146515,1.9240794859758052,393
90.0,500.0,25.0,379.3768285846137,1.8178781792762155,394
90.0,500.0,25.0,381.8757482375699,1.912718807290356,395
90.0,500.0,25.0,381.0855513278838,1.8393555531071415,396
90.0,500.0,25.0,374.32237443986565,1.9557111383404515,397
90.0,500.0,25.0,379.52988137262366,1.937538001775104,398
90.0,500.0,25.0,379.86924902255925,1.9057067083529087,399
90.0,500.0,25.0,384.4190761717869,1.8796612717880874,400
